X,Y,Z
-38.182789,-22.044844,17.345404
-38.179832,-22.043137,17.057487
-37.633874,-21.727927,16.769592
-37.631006,-21.726271,16.482488
-38.170966,-22.038018,16.194061
-38.168012,-22.036312,15.906362
-38.165062,-22.034609,15.618715
-38.162110,-22.032904,15.331128
-37.616674,-21.717997,15.047776
-37.613811,-21.716344,14.760997
-38.153264,-22.027797,14.468685
-38.150317,-22.026096,14.181313
-38.147371,-22.024395,13.893997
-37.602366,-21.709736,13.614419
-37.599508,-21.708086,13.327910
-37.596649,-21.706435,13.041453
-38.135593,-22.017595,12.745269
-37.590934,-21.703136,12.468702
-38.129710,-22.014198,12.171230
-38.126769,-22.012500,11.884294
-38.123828,-22.010802,11.597408
-37.579509,-21.696540,11.323848
-37.576654,-21.694891,11.037770
-37.573799,-21.693243,10.751744
-38.112068,-22.004013,10.450417
-38.109130,-22.002317,10.163803
-38.106191,-22.000620,9.877243
-38.103252,-21.998923,9.590738
-38.643746,-22.310977,9.286037
-38.640722,-22.309231,8.998943
-39.183624,-22.622676,8.692132
-39.180512,-22.620879,8.404448
-39.725838,-22.935723,8.095517
-39.722640,-22.933877,7.807241
-39.719444,-22.932032,7.519022
-39.716246,-22.930186,7.230857
-39.713047,-22.928339,6.942749
-39.709850,-22.926493,6.654699
-39.706651,-22.924646,6.366702
-39.703450,-22.922798,6.078763
-39.700250,-22.920950,5.790882
-39.149395,-22.602914,5.530667
-39.146280,-22.601115,5.243597
-39.143164,-22.599316,4.956587
-39.140047,-22.597517,4.669630
-39.136927,-22.595715,4.382728
-39.133808,-22.593914,4.095886
-39.130687,-22.592112,3.809101
-39.127564,-22.590310,3.522376
-39.671400,-22.904294,3.202511
-39.121315,-22.586702,2.949093
-26.751001,-15.444698,3.166073
-26.749718,-15.443957,2.895363
-26.748433,-15.443215,2.624704
-26.747146,-15.442472,2.354095
-27.233363,-15.723189,2.050195
-27.232004,-15.722405,1.779071
-27.230644,-15.721619,1.508001
-27.229281,-15.720833,1.236980
-30.199188,-17.435509,0.747004
-31.206303,-18.016968,0.396448
-32.222654,-18.603758,0.042553
-23.195208,-15.410859,94.186508
-23.194594,-15.410451,93.899126
-23.193979,-15.410043,93.611825
-23.193363,-15.409634,93.324608
-23.192747,-15.409224,93.037470
-23.192130,-15.408815,92.750416
-23.191513,-15.408404,92.463446
-23.190894,-15.407993,92.176554
-23.190275,-15.407582,91.889747
-23.189655,-15.407170,91.603021
-23.189034,-15.406758,91.316376
-23.188413,-15.406345,91.029815
-23.187791,-15.405932,90.743332
-23.187169,-15.405518,90.456933
-23.186546,-15.405104,90.170616
