X,Y,Z
-31.420093,-18.140399,26.625722
-30.904049,-17.842461,26.308803
-30.902208,-17.841398,26.027759
-31.930751,-18.435228,25.814477
-30.898526,-17.839272,25.465839
-31.926748,-18.432917,25.249961
-31.408566,-18.133744,24.935904
-32.441324,-18.730007,24.717001
-31.920748,-18.429452,24.403614
-32.958070,-19.028351,24.181663
-31.916752,-18.427146,23.839667
-32.953748,-19.025855,23.615100
-32.951589,-19.024609,23.331904
-33.472518,-19.325367,23.076220
-32.947272,-19.022116,22.765682
-32.945114,-19.020871,22.482656
-32.942958,-19.019626,22.199686
-33.988846,-19.623469,21.966293
-33.461326,-19.318906,21.657943
-33.984208,-19.620791,21.397885
-33.981890,-19.619453,21.113770
-33.979573,-19.618116,20.829709
-33.977257,-19.616779,20.545704
-33.974943,-19.615443,20.261755
-34.499872,-19.918510,19.997925
-33.970317,-19.612772,19.694022
-33.968006,-19.611438,19.410242
-33.965696,-19.610104,19.126514
-33.963385,-19.608770,18.842842
-34.487904,-19.911601,18.575850
-33.958769,-19.606104,18.275664
-33.956463,-19.604773,17.992159
-33.954156,-19.603441,17.708706
-33.951851,-19.602111,17.425308
-33.949547,-19.600780,17.141966
-34.473578,-19.903330,16.871181
-33.944941,-19.598121,16.575446
-33.942640,-19.596792,16.292264
-33.940339,-19.595464,16.009139
-33.938040,-19.594136,15.726065
-33.935741,-19.592809,15.443048
-34.459285,-19.895078,15.168478
-34.456907,-19.893705,14.884883
-33.928848,-19.588829,14.594311
-33.926552,-19.587504,14.311507
-33.924257,-19.586179,14.028755
-33.921963,-19.584855,13.746056
-34.445024,-19.886844,13.467709
-34.442651,-19.885474,13.184434
-34.440278,-19.884104,12.901213
-34.965553,-20.187372,12.620282
-34.435533,-19.881364,12.334925
-34.960648,-20.184540,12.052735
-33.905920,-19.575592,11.768637
-33.903631,-19.574270,11.486357
-33.901341,-19.572948,11.204130
-33.899053,-19.571628,10.921955
-34.421316,-19.873156,10.637332
-34.418947,-19.871789,10.354586
-34.416581,-19.870422,10.071886
-34.941052,-20.173226,9.784658
-33.887619,-19.565026,9.511861
-33.885334,-19.563707,9.229998
-34.407117,-19.864958,8.941620
-34.931267,-20.167576,8.651880
-34.402387,-19.862228,8.376801
-34.400024,-19.860863,8.094465
-34.397659,-19.859498,7.812186
-34.921489,-20.161931,7.519939
-34.392932,-19.856769,7.247778
-34.916602,-20.159109,6.954280
-34.388206,-19.854040,6.683578
-34.911714,-20.156288,6.388827
-34.909272,-20.154877,6.106180
-34.381116,-19.849947,5.837665
-35.963273,-20.763405,5.511235
-35.960667,-20.761901,5.227386
-35.427504,-20.454079,4.959903
-35.955457,-20.758893,4.659838
-35.952852,-20.757389,4.376146
-36.483129,-21.063544,4.074028
-35.947640,-20.754379,3.808917
-35.945034,-20.752875,3.525384
-35.942427,-20.751370,3.241901
-35.939821,-20.749865,2.958474
-35.937214,-20.748360,2.675098
-35.404780,-20.440959,2.414212
-35.402253,-20.439500,2.131622
-35.399724,-20.438040,1.849085
-35.926780,-20.742336,1.542134
-35.394667,-20.435121,1.284171
