X,Y,Z
-7.633003,-4.406916,14.950377
-8.041052,-4.642504,14.709307
-7.635623,-4.408429,14.452776
-8.043570,-4.643957,14.210726
-7.638232,-4.409935,13.955328
-7.234698,-4.176955,13.701017
-7.640828,-4.411434,13.458031
-8.048570,-4.646844,13.214029
-7.643415,-4.412927,12.960885
-8.051052,-4.648277,12.715906
-7.645989,-4.414414,12.463890
-8.053524,-4.649704,12.217936
-7.648551,-4.415893,11.967044
-8.055984,-4.651124,11.720118
-8.057210,-4.651832,11.471264
-8.875709,-5.124393,11.223160
-8.467380,-4.888644,10.973510
-9.289093,-5.363060,10.722794
-9.290161,-5.363677,10.472507
-14.798020,-8.543641,10.195896
-10.953847,-6.324206,9.962383
-14.798782,-8.544081,9.681309
-12.645392,-7.300820,9.443211
-15.235886,-8.796443,9.162368
-13.933005,-8.044224,8.919744
-17.446660,-10.072834,8.618029
-14.800650,-8.545159,8.395546
-20.623494,-11.906980,8.046229
-16.115351,-9.304202,7.859380
-19.249445,-11.113672,7.542990
-18.344011,-10.590920,7.298333
-22.951659,-13.251147,6.938427
-19.248803,-11.113302,6.755221
-23.422418,-13.522939,6.392401
-21.082285,-12.171863,6.184073
-24.371446,-14.070861,5.831207
-23.894220,-13.795334,5.575699
-23.893371,-13.794844,5.307399
-23.892522,-13.794354,5.039143
-24.367788,-14.068749,4.755652
-23.890820,-13.793371,4.502771
-24.365953,-14.067689,4.218150
-23.889114,-13.792386,3.966581
-23.888259,-13.791893,3.698551
-23.887403,-13.791398,3.430572
-24.362269,-14.065563,3.143693
-23.885687,-13.790408,2.894746
-24.360420,-14.064495,2.606739
-23.883966,-13.789414,2.359105
-23.883104,-13.788916,2.091353
-23.882240,-13.788418,1.823646
-23.881376,-13.787919,1.555987
-24.355777,-14.061814,1.265172
-23.879642,-13.786918,1.020809
-23.878774,-13.786416,0.753288
-23.877904,-13.785914,0.485815
-24.352038,-14.059656,0.192761
-7.901243,-5.997370,62.613328
-7.516130,-5.705053,62.242035
-7.517741,-5.706276,61.982954
-7.519351,-5.707498,61.723933
-7.520957,-5.708717,61.464971
-7.522560,-5.709934,61.206070
-7.139436,-5.419127,60.839017
-7.525759,-5.712362,60.688448
-7.527355,-5.713573,60.429725
-7.528948,-5.714783,60.171063
-7.530538,-5.715989,59.912461
-7.532125,-5.717194,59.653917
-7.533711,-5.718398,59.395432
-7.535292,-5.719598,59.137007
-7.152577,-5.429102,58.775036
-7.538449,-5.721994,58.620331
-7.540023,-5.723189,58.362081
-7.541594,-5.724381,58.103891
-7.543163,-5.725572,57.845758
-7.544729,-5.726761,57.587684
-7.162320,-5.436497,57.229511
-7.547854,-5.729133,57.071710
-7.165545,-5.438945,56.714798
-7.167154,-5.440166,56.457529
-7.168760,-5.441385,56.200316
-7.170364,-5.442602,55.943162
-7.171965,-5.443818,55.686064
-7.557164,-5.736200,55.525176
-7.175159,-5.446242,55.172040
-7.176751,-5.447451,54.915113
-7.178341,-5.448658,54.658243
-7.179928,-5.449862,54.401429
-7.181514,-5.451066,54.144672
-7.183096,-5.452266,53.887972
-7.184674,-5.453464,53.631328
-7.186251,-5.454662,53.374740
-7.570951,-5.746665,53.209232
-7.189396,-5.457049,52.861732
-7.190965,-5.458239,52.605311
-7.192531,-5.459428,52.348947
-7.194094,-5.460615,52.092638
-7.195655,-5.461799,51.836385
-7.197213,-5.462982,51.580187
-6.817656,-5.174882,51.237346
-7.583027,-5.755831,51.154443
-7.201871,-5.466518,50.811924
-7.203418,-5.467692,50.555946
-7.204963,-5.468865,50.300023
-7.206505,-5.470035,50.044155
-7.208044,-5.471203,49.788342
-7.209581,-5.472370,49.532583
-7.211115,-5.473534,49.276878
-7.212646,-5.474696,49.021228
-7.214175,-5.475857,48.765632
-7.215700,-5.477014,48.510090
-7.217224,-5.478171,48.254602
-7.218745,-5.479326,47.999168
-7.220262,-5.480477,47.743787
-6.841438,-5.192934,47.410187
-7.223291,-5.482776,47.233186
-7.224801,-5.483922,46.977966
-7.226309,-5.485067,46.722800
-7.227813,-5.486209,46.467686
-6.849230,-5.198848,46.137146
-7.230815,-5.488488,45.957617
-7.232312,-5.489623,45.702662
-7.233806,-5.490757,45.447760
-7.235297,-5.491890,45.192911
-7.236786,-5.493019,44.938114
-7.238272,-5.494147,44.683369
-7.239755,-5.495274,44.428676
-7.241237,-5.496398,44.174036
-7.242715,-5.497520,43.919448
-7.244191,-5.498640,43.664912
-7.245664,-5.499758,43.410427
-7.247134,-5.500874,43.155994
-7.248602,-5.501988,42.901613
-7.250066,-5.503099,42.647283
-7.251529,-5.504210,42.393005
-7.252989,-5.505318,42.138778
-7.254445,-5.506423,41.884602
-7.255899,-5.507527,41.630477
-7.257351,-5.508629,41.376403
-7.258800,-5.509729,41.122380
-7.260246,-5.510827,40.868407
-7.261690,-5.511923,40.614485
-7.263131,-5.513016,40.360614
-6.885690,-5.226524,40.044628
-7.266005,-5.515198,39.853022
-7.267438,-5.516286,39.599301
-7.268869,-5.517372,39.345631
-7.270296,-5.518455,39.092010
-6.893090,-5.232140,38.779029
