X,Y,Z
-7.515068,-4.338826,35.494213
-7.107459,-4.103494,35.190338
-7.518187,-4.340627,34.989581
-5.893854,-3.402818,34.536703
-7.521295,-4.342421,34.485141
-4.696165,-2.711332,33.891382
-6.302861,-3.638959,33.834994
-4.699970,-2.713529,33.394726
-4.701866,-2.714624,33.146467
-4.703760,-2.715717,32.898252
-4.705650,-2.716808,32.650083
-4.707537,-2.717898,32.401959
-5.107792,-2.948985,32.198429
-4.711301,-2.720071,31.905845
-5.111451,-2.951097,31.701350
-4.715052,-2.722236,31.409909
-4.320411,-2.494391,31.119721
-4.718788,-2.724394,30.914151
-4.720651,-2.725469,30.666337
-4.722512,-2.726544,30.418568
-4.724369,-2.727616,30.170843
-4.726222,-2.728685,29.923162
-5.125951,-2.959469,29.714814
-4.729918,-2.730820,29.427931
-5.129543,-2.961543,29.218619
-4.733600,-2.732945,28.932873
-5.133121,-2.963609,28.722600
-4.737270,-2.735064,28.437989
-4.739099,-2.736120,28.190611
-5.138464,-2.966694,27.978896
-5.940236,-3.429597,27.801650
-6.344387,-3.662934,27.587771
-5.542837,-3.200158,27.269749
-6.751702,-3.898097,27.123200
-6.753264,-3.898999,26.873444
-7.567922,-4.369342,26.689975
-7.162018,-4.134993,26.406591
-7.163522,-4.135862,26.156431
-7.165022,-4.136727,25.906315
-7.166519,-4.137592,25.656241
-6.762575,-3.904375,25.375810
-7.169503,-4.139314,25.156222
-6.765653,-3.906151,24.876941
-7.172474,-4.141030,24.656374
-6.768719,-3.907921,24.378240
-7.175433,-4.142738,24.156696
-6.771771,-3.909684,23.879709
-7.178380,-4.144439,23.657187
-6.774811,-3.911439,23.381344
-7.181315,-4.146134,23.157845
-6.777838,-3.913187,22.883147
-6.779347,-3.914058,22.634110
-6.780853,-3.914927,22.385115
-7.187145,-4.149500,22.159662
-7.188594,-4.150337,21.910220
-5.581441,-3.222446,21.571468
-6.786844,-3.918386,21.389543
-4.396107,-2.538094,21.013823
-5.188538,-2.995604,20.809207
-4.399649,-2.540139,20.522605
-5.191886,-2.997537,20.316005
-4.403179,-2.542176,20.031541
-4.799257,-2.770852,19.804487
-4.406694,-2.544206,19.540634
-4.802672,-2.772824,19.312630
-4.410196,-2.546228,19.049879
-4.806074,-2.774788,18.820926
-4.413683,-2.548241,18.559279
-4.809462,-2.776744,18.329378
-4.417157,-2.550247,18.068831
-4.812837,-2.778693,17.837980
-4.814519,-2.779664,17.592338
-4.816198,-2.780633,17.346737
-4.817873,-2.781601,17.101171
-4.819546,-2.782566,16.855644
-4.427497,-2.556217,16.598395
-4.822880,-2.784491,16.364700
-4.824542,-2.785451,16.119286
-4.826201,-2.786408,15.873908
-4.434321,-2.560157,15.618854
-4.829508,-2.788318,15.383266
-5.622965,-3.246420,15.155430
-5.227837,-3.018293,14.900966
-6.825959,-3.940969,14.686089
-5.627615,-3.249105,14.416777
-7.636929,-4.409183,14.204033
-6.830165,-3.943398,13.942999
-7.639532,-4.410686,13.706661
-7.236043,-4.177731,13.452913
-7.237385,-4.178506,13.204844
-7.238725,-4.179280,12.956815
-7.644703,-4.413671,12.712369
-7.241395,-4.180822,12.460865
-7.242725,-4.181589,12.212949
-6.841251,-3.949798,11.963072
-6.842624,-3.950591,11.715748
-7.246701,-4.183885,11.469416
-8.058433,-4.652538,11.222450
-7.249336,-4.185406,10.973916
-7.654908,-4.419563,10.725589
-7.251960,-4.186921,10.478561
-8.063297,-4.655347,10.227559
-7.254574,-4.188430,9.983355
-12.644743,-7.300446,9.697668
-8.883513,-5.128899,9.475121
-12.220904,-7.055742,9.193047
-10.957269,-6.326182,8.953350
-14.365940,-8.294179,8.658208
-13.074777,-7.548726,8.419835
-17.000905,-9.815477,8.104152
-13.504501,-7.796827,7.903158
-16.557336,-9.559382,7.592675
-15.238074,-8.797706,7.359220
-17.446815,-10.072923,7.055777
-16.116128,-9.304651,6.825064
-21.082748,-12.172130,6.448895
-17.894253,-10.331252,6.264090
-23.420856,-13.522038,5.856795
-19.247926,-11.112795,5.705462
-22.947364,-13.248667,5.335248
-22.476919,-12.977055,5.082600
-23.891672,-13.793863,4.770935
-23.416935,-13.519774,4.518563
-23.416147,-13.519319,4.251053
-23.415359,-13.518864,3.983590
-23.414569,-13.518407,3.716169
-23.413777,-13.517951,3.448794
-23.412985,-13.517493,3.181468
-23.885687,-13.790408,2.894746
-23.411396,-13.516576,2.646945
-23.410600,-13.516116,2.379752
-23.409802,-13.515656,2.112607
-22.937912,-13.243210,1.867243
-23.408203,-13.514733,1.578453
-22.936438,-13.242359,1.334385
-23.879642,-13.786918,1.020809
-23.405795,-13.513342,0.777567
-23.877904,-13.785914,0.485815
-22.933475,-13.240648,0.269225
-4.499538,-2.989486,82.703078
-4.501920,-2.991068,82.443406
-4.504299,-2.992649,82.183799
-4.506676,-2.994229,81.924259
-4.509050,-2.995806,81.664783
-4.118195,-2.736122,81.253346
-4.513790,-2.998955,81.146026
-4.123043,-2.739343,80.735888
-4.125462,-2.740950,80.477255
-4.127878,-2.742556,80.218689
-4.130290,-2.744158,79.960184
-4.132701,-2.745760,79.701746
-4.527942,-3.008358,79.591318
-4.530290,-3.009917,79.332428
-4.532636,-3.011476,79.073600
-4.534979,-3.013033,78.814839
-6.929005,-4.603620,79.442904
-5.329862,-3.541152,78.589431
-7.743975,-5.145084,79.216883
-6.131154,-4.073529,78.362069
-8.155754,-5.418670,78.839359
-7.749565,-5.148799,78.427381
-8.569079,-5.693283,78.460329
-7.753278,-5.151265,77.901382
-8.572544,-5.695585,77.932047
-8.574273,-5.696734,77.668010
-8.575999,-5.697880,77.404039
-8.577723,-5.699025,77.140134
-8.579444,-5.700169,76.876299
-8.581162,-5.701310,76.612529
-8.582878,-5.702450,76.348827
-8.175410,-5.431730,75.942317
-8.177181,-5.432906,75.679350
-8.998872,-5.978836,75.700398
-8.589714,-5.706992,75.294684
-8.591416,-5.708123,75.031314
-8.593116,-5.709253,74.768011
-9.005433,-5.983196,74.644642
-8.187749,-5.439928,74.102933
-9.008698,-5.985364,74.117163
-8.599889,-5.713752,73.715461
-9.011952,-5.987527,73.589948
-8.603259,-5.715991,73.189583
-8.604940,-5.717108,72.926741
-8.606619,-5.718224,72.663967
-8.199956,-5.448037,72.266774
-8.609967,-5.720449,72.138612
-8.611637,-5.721558,71.876030
-8.613305,-5.722666,71.613517
-9.024864,-5.996105,71.483728
-8.616632,-5.724877,71.088684
-8.210311,-5.454918,70.695455
-8.212027,-5.456058,70.433796
-8.621603,-5.728179,70.301917
-8.215452,-5.458333,69.910667
-8.217160,-5.459468,69.649199
-8.218865,-5.460601,69.387795
-8.628192,-5.732557,69.253798
-8.222267,-5.462861,68.865177
-9.040766,-6.006670,68.856817
-8.225658,-5.465114,68.342815
-8.227349,-5.466238,68.081728
-8.229038,-5.467360,67.820706
-8.230724,-5.468480,67.559744
-8.232407,-5.469598,67.298847
-8.641240,-5.741226,67.160624
-8.235764,-5.471829,66.777241
-8.644475,-5.743375,66.637962
-8.239112,-5.474053,66.255885
-8.240781,-5.475162,65.995301
-7.837359,-5.207129,65.615619
-7.839081,-5.208273,65.355746
-7.437587,-4.941521,64.978439
-8.247430,-5.479580,64.953585
-7.441131,-4.943875,64.460163
-7.845940,-5.212830,64.316865
-6.246139,-4.149925,63.599509
-6.645795,-4.415456,63.455471
-5.459775,-3.627466,62.861400
-5.856015,-3.890727,62.716549
-5.071376,-3.369414,62.239516
-5.465867,-3.631513,62.093758
-5.075535,-3.372177,61.729059
-5.077609,-3.373556,61.473917
-5.471931,-3.635542,61.326645
-5.473946,-3.636881,61.071057
-5.475957,-3.638217,60.815526
-5.871738,-3.901174,60.666613
-6.666221,-4.429026,60.623938
-6.270997,-4.166440,60.260579
-7.068619,-4.696379,60.216054
-6.671729,-4.432686,59.852943
-7.472511,-4.964725,59.806555
-7.474227,-4.965865,59.548588
-7.075713,-4.701093,59.186360
-7.077480,-4.702266,58.929083
-7.479360,-4.969275,58.775036
-7.481064,-4.970407,58.517304
-7.482767,-4.971539,58.259629
-7.484465,-4.972667,58.002011
-7.486162,-4.973794,57.744453
-7.487857,-4.974920,57.486953
-7.489547,-4.976043,57.229511
-7.491235,-4.977165,56.972126
-7.093247,-4.712742,56.616195
-7.094985,-4.713896,56.359496
-7.096720,-4.715049,56.102853
-7.098451,-4.716200,55.846268
-7.100180,-4.717348,55.589738
-7.501304,-4.983855,55.429024
-7.103629,-4.719640,55.076851
-7.105350,-4.720784,54.820493
-7.107067,-4.721924,54.564190
-7.108782,-4.723063,54.307945
-7.110493,-4.724201,54.051754
-7.112202,-4.725336,53.795621
-7.113909,-4.726470,53.539544
-7.115612,-4.727601,53.283521
-7.516217,-4.993763,53.118207
-7.119010,-4.729859,52.771645
-7.120705,-4.730985,52.515790
-7.122397,-4.732109,52.259991
-7.124086,-4.733231,52.004248
-7.524405,-4.999203,51.836385
-7.526035,-5.000285,51.580187
-7.527660,-5.001366,51.324044
-7.130814,-4.737702,50.981822
-7.132489,-4.738814,50.726353
-7.532523,-5.004596,50.555946
-7.135830,-4.741034,50.215579
-7.137496,-4.742141,49.960273
-7.537360,-5.007810,49.788342
-7.140820,-4.744350,49.449825
-7.540571,-5.009944,49.276878
-7.144134,-4.746551,48.939593
-7.145785,-4.747648,48.684558
-7.545366,-5.013129,48.510090
-7.546960,-5.014188,48.254602
-7.150725,-4.750930,47.919775
-7.550137,-5.016299,47.743787
-7.154005,-4.753109,47.410187
-7.155640,-4.754196,47.155473
-7.157272,-4.755280,46.900812
-7.158901,-4.756363,46.646204
-7.558033,-5.021545,46.467686
-7.162153,-4.758523,46.137146
-7.561172,-5.023631,45.957617
-7.562737,-5.024670,45.702662
-7.167007,-4.761748,45.373954
-7.168620,-4.762820,45.119662
-7.170230,-4.763889,44.865422
-7.171837,-4.764957,44.611233
-7.173441,-4.766023,44.357097
-7.572070,-5.030871,44.174036
-7.176641,-4.768149,43.848980
-7.178237,-4.769209,43.595000
-7.576699,-5.033947,43.410427
-7.181420,-4.771324,43.087192
-7.183006,-4.772378,42.833366
-7.581302,-5.037005,42.647283
-7.186173,-4.774482,42.325866
-7.584358,-5.039036,42.138778
-7.585881,-5.040047,41.884602
-7.190901,-4.777623,41.564999
-7.588920,-5.042066,41.376403
-7.194038,-4.779707,41.058007
-7.591948,-5.044078,40.868407
-7.197165,-4.781785,40.551218
-7.198724,-4.782821,40.297898
-7.200279,-4.783854,40.044628
-7.597969,-5.048079,39.853022
-7.203383,-4.785916,39.538239
-7.204931,-4.786945,39.285120
-7.206475,-4.787970,39.032049
-7.603946,-5.052049,38.838439
-7.605433,-5.053038,38.584917
-7.211092,-4.791038,38.273135
-7.608400,-5.055009,38.078023
-6.820119,-4.531276,37.710450
-6.821697,-4.532324,37.458222
-6.823273,-4.533372,37.206042
-7.218730,-4.796113,37.009260
-6.826416,-4.535460,36.701828
-7.221765,-4.798129,36.504052
-6.829547,-4.537540,36.197806
-6.831108,-4.538577,35.945867
-6.832666,-4.539612,35.693977
-7.227801,-4.802140,35.494213
-6.835774,-4.541677,35.190338
-7.230801,-4.804133,34.989581
-5.668559,-3.766181,34.536703
-6.448705,-4.284509,34.385524
-4.516653,-3.000857,33.891382
-4.901912,-3.256823,33.690751
-4.520312,-3.003288,33.394726
-4.140406,-2.750879,33.099979
-4.523957,-3.005710,32.898252
-4.909013,-3.261541,32.695689
-4.527590,-3.008123,32.401959
-4.912545,-3.263887,32.198429
-4.531210,-3.010529,31.905845
-4.533015,-3.011728,31.657855
-4.534817,-3.012925,31.409909
-4.155262,-2.760749,31.119721
-4.538411,-3.015313,30.914151
-4.923063,-3.270875,30.707727
-4.541992,-3.017693,30.418568
-4.926543,-3.273187,30.211183
-4.545560,-3.020063,29.923162
-4.930010,-3.275491,29.714814
-4.168088,-2.769271,29.389308
-4.933464,-3.277786,29.218619
-4.552656,-3.024778,28.932873
-4.936906,-3.280072,28.722600
-4.556186,-3.027122,28.437989
-4.557945,-3.028291,28.190611
-5.325992,-3.538580,28.014643
-4.943750,-3.284620,27.731080
-5.714776,-3.796888,27.552825
-5.716381,-3.797954,27.304042
-6.883893,-4.573648,27.157330
-6.885347,-4.574614,26.907040
-6.496618,-4.316342,26.623730
-6.109627,-4.059226,26.341645
-6.499609,-4.318330,26.124434
-6.501100,-4.319321,25.874849
-6.892576,-4.579416,25.656241
-6.504073,-4.321296,25.375810
-6.895446,-4.581323,25.156222
-6.507033,-4.323262,24.876941
-6.898304,-4.583222,24.656374
-6.121876,-4.067364,24.350064
-6.511451,-4.326198,24.128954
-6.512917,-4.327172,23.879709
-6.903983,-4.586996,23.657187
-6.515841,-4.329114,23.381344
-6.906806,-4.588871,23.157845
-6.518752,-4.331049,22.883147
-6.909616,-4.590738,22.658671
-6.521652,-4.332975,22.385115
-6.523097,-4.333935,22.136160
-6.524539,-4.334893,21.887246
-4.985348,-3.312257,21.549308
-6.527414,-4.336803,21.389543
-4.228064,-2.809119,21.013823
-4.990204,-3.315483,20.809207
-3.853665,-2.560369,20.502702
-4.993424,-3.317623,20.316005
-3.857148,-2.562683,20.012664
-4.615803,-3.066733,19.804487
-4.238246,-2.815884,19.540634
-4.619088,-3.068915,19.312630
-4.241614,-2.818122,19.049879
-4.243293,-2.819237,18.804560
-4.244968,-2.820350,18.559279
-4.625618,-3.073254,18.329378
-4.627244,-3.074333,18.083658
-4.628864,-3.075410,17.837980
-4.251637,-2.824781,17.578536
-4.632097,-3.077558,17.346737
-4.254952,-2.826983,17.088392
-4.635317,-3.079697,16.855644
-4.258254,-2.829177,16.598395
-4.638523,-3.081828,16.364700
-4.640122,-3.082890,16.119286
-4.641717,-3.083950,15.873908
-4.264818,-2.833538,15.618854
-4.266451,-2.834623,15.374060
-5.408025,-3.593083,15.155430
-5.028001,-3.340596,14.900966
-6.565034,-4.361798,14.686089
-5.412497,-3.596054,14.416777
-6.955552,-4.621258,14.197343
-6.956852,-4.622121,13.949162
-6.958149,-4.622983,13.701017
-6.959443,-4.623843,13.452913
-6.960733,-4.624700,13.204844
-6.574433,-4.368043,12.952738
-6.963307,-4.626410,12.708821
-6.577093,-4.369810,12.457830
-6.965869,-4.628112,12.212949
-6.967146,-4.628961,11.965068
-7.357411,-4.888252,11.718679
-6.969693,-4.630653,11.469416
-6.970962,-4.631496,11.221648
-6.972227,-4.632337,10.973916
-7.362296,-4.891498,10.725589
-7.753909,-5.151685,10.476226
-7.755075,-5.152459,10.227559
-7.756238,-5.153232,9.978930
-8.149307,-5.414387,9.727551
-8.543938,-5.676579,9.475121
-13.815973,-9.179311,9.171354
-10.538423,-7.001711,8.953350
-12.574424,-8.354427,8.674685
-11.755758,-7.810507,8.431678
-15.499145,-10.297607,8.118063
-13.402250,-8.904434,7.896003
-17.210421,-11.434576,7.568111
-14.655592,-9.737152,7.359220
-17.642712,-11.721790,7.036908
-15.924819,-10.580424,6.815294
-19.832868,-13.176926,6.459962
-17.642429,-11.721602,6.252886
-22.525585,-14.965963,5.856795
-18.512166,-12.299454,5.705462
-22.070192,-14.663401,5.335248
-22.069500,-14.662941,5.068208
-22.978403,-15.266815,4.770935
-22.068112,-14.662018,4.534260
-22.976764,-15.265726,4.234652
-22.520297,-14.962450,3.983590
-22.519537,-14.961945,3.716169
-22.518776,-14.961439,3.448794
-22.518014,-14.960933,3.181468
-22.063920,-14.659233,2.933505
-22.516486,-14.959918,2.646945
-22.515720,-14.959409,2.379752
-22.514953,-14.958899,2.112607
-22.514185,-14.958389,1.845506
-22.513416,-14.957878,1.578453
-22.059684,-14.656419,1.334385
-22.966834,-15.259128,1.020809
-22.511100,-14.956339,0.777567
-22.965161,-15.258017,0.485815
-22.056834,-14.654526,0.269225
-4.302948,-3.266115,82.703078
-4.305226,-3.267844,82.443406
-4.307501,-3.269571,82.183799
-4.309774,-3.271297,81.924259
-4.312044,-3.273020,81.664783
-4.314312,-3.274741,81.405372
-4.316577,-3.276460,81.146026
-3.942902,-2.992826,80.735888
-4.321099,-3.279893,80.627532
-3.947526,-2.996335,80.218689
-4.325610,-3.283317,80.109296
-4.327861,-3.285025,79.850274
-3.954441,-3.001584,79.443372
-3.956740,-3.003329,79.185063
-4.334599,-3.290140,79.073600
-4.336840,-3.291841,78.814839
-7.402054,-5.618465,79.743552
-4.718336,-3.581412,78.443164
-7.405631,-5.621180,79.216883
-6.631972,-5.033941,78.656599
-7.409197,-5.623887,78.690481
-7.410977,-5.625238,78.427381
-7.802860,-5.922693,78.312021
-7.804576,-5.923996,78.048454
-8.197999,-6.222620,77.932047
-8.199653,-6.223875,77.668010
-7.809711,-5.927893,77.258152
-7.811417,-5.929188,76.994852
-8.204598,-6.227629,76.876299
-8.206241,-6.228876,76.612529
-8.207881,-6.230121,76.348827
-8.209520,-6.231365,76.085192
-8.211155,-6.232606,75.821622
-8.212788,-6.233846,75.558119
-8.214419,-6.235083,75.294684
-8.608843,-6.534467,75.172388
-8.217673,-6.237553,74.768011
-8.611975,-6.536845,74.644642
-7.830017,-5.943306,74.102933
-8.615097,-6.539215,74.117163
-8.224149,-6.242469,73.715461
-8.225762,-6.243693,73.452490
-8.227372,-6.244915,73.189583
-8.228980,-6.246136,72.926741
-8.230585,-6.247354,72.663967
-8.232187,-6.248570,72.401257
-8.233787,-6.249785,72.138612
-8.235384,-6.250997,71.876030
-7.846653,-5.955934,71.480822
-7.848302,-5.957186,71.218970
-8.240161,-6.254623,71.088684
-8.241748,-6.255827,70.826362
-7.853234,-5.960929,70.433796
-8.636670,-6.555590,70.432187
-7.856509,-5.963415,69.910667
-8.248070,-6.260626,69.777729
-7.859773,-5.965892,69.387795
-8.251216,-6.263014,69.253798
-7.863026,-5.968362,68.865177
-8.254351,-6.265393,68.730122
-7.866269,-5.970823,68.342815
-7.867886,-5.972051,68.081728
-7.869501,-5.973277,67.820706
-7.871114,-5.974501,67.559744
-7.872723,-5.975722,67.298847
-8.263694,-6.272485,67.160624
-7.875934,-5.978159,66.777241
-8.266788,-6.274833,66.637962
-7.879135,-5.980589,66.255885
-7.880731,-5.981800,65.995301
-7.494936,-5.688966,65.615619
-7.883916,-5.984218,65.474320
-7.112630,-5.398780,64.978439
-7.887090,-5.986627,64.953585
-6.732203,-5.110020,64.344321
-7.503141,-5.695194,64.316865
-5.973238,-4.533934,63.599509
-6.355432,-4.824036,63.455471
-5.598266,-4.249316,62.973055
-5.223176,-3.964607,62.605461
-4.476087,-3.397535,62.129903
-4.851791,-3.682710,61.984257
-4.853779,-3.684218,61.729059
-4.855763,-3.685724,61.473917
-5.609578,-4.257902,61.434898
-4.859723,-3.688731,60.963811
-5.991566,-4.547846,61.030216
-4.863670,-3.691727,60.453935
-6.374966,-4.838862,60.623938
-5.618926,-4.264997,60.154714
-7.142738,-5.421633,60.322668
-6.761483,-5.132245,59.958543
-6.763181,-5.133534,59.701090
-7.147669,-5.425376,59.548588
-6.766567,-5.136104,59.186360
-7.150944,-5.427862,59.032828
-6.769942,-5.138666,58.671864
-6.771627,-5.139944,58.414703
-6.773308,-5.141220,58.157600
-6.774985,-5.142494,57.900556
-6.776661,-5.143766,57.643568
-7.160703,-5.435270,57.486953
-6.780003,-5.146302,57.129766
-7.163934,-5.437722,56.972126
-6.783335,-5.148831,56.616195
-6.784996,-5.150092,56.359496
-6.786656,-5.151352,56.102853
-7.170364,-5.442602,55.943162
-6.789965,-5.153864,55.589738
-6.791616,-5.155117,55.333267
-7.175159,-5.446242,55.172040
-6.794909,-5.157617,54.820493
-6.796551,-5.158863,54.564190
-7.179928,-5.449862,54.401429
-6.799828,-5.161350,54.051754
-7.183096,-5.452266,53.887972
-6.803094,-5.163829,53.539544
-6.804722,-5.165065,53.283521
-6.806349,-5.166300,53.027556
-7.189396,-5.457049,52.861732
-6.809593,-5.168762,52.515790
-7.192531,-5.459428,52.348947
-6.812826,-5.171216,52.004248
-6.814439,-5.172441,51.748558
-6.816049,-5.173662,51.492925
-6.438178,-4.886843,51.151001
-6.819260,-5.176100,50.981822
-6.820862,-5.177316,50.726353
-6.822461,-5.178529,50.470938
-6.824057,-5.179741,50.215579
-6.825650,-5.180951,49.960273
-6.448071,-4.894352,49.622040
-6.828829,-5.183364,49.449825
-6.830414,-5.184567,49.194682
-6.831998,-5.185769,48.939593
-7.214175,-5.475857,48.765632
-6.835155,-5.188165,48.429577
-7.217224,-5.478171,48.254602
-6.838301,-5.190553,47.919775
-7.220262,-5.480477,47.743787
-6.841438,-5.192934,47.410187
-6.843002,-5.194121,47.155473
-6.844562,-5.195305,46.900812
-6.846120,-5.196488,46.646204
-6.847676,-5.197669,46.391649
-7.229315,-5.487349,46.212625
-6.850780,-5.200025,45.882696
-7.232312,-5.489623,45.702662
-6.853872,-5.202372,45.373954
-7.235297,-5.491890,45.192911
-6.856954,-5.204711,44.865422
-7.238272,-5.494147,44.683369
-6.860025,-5.207042,44.357097
-6.861556,-5.208205,44.103013
-6.863085,-5.209365,43.848980
-7.244191,-5.498640,43.664912
-6.866134,-5.211679,43.341070
-6.867655,-5.212834,43.087192
-6.869172,-5.213985,42.833366
-6.870688,-5.215136,42.579590
-6.872200,-5.216284,42.325866
-7.252989,-5.505318,42.138778
-6.875217,-5.218574,41.818570
-6.876722,-5.219716,41.564999
-6.878223,-5.220855,41.311478
-6.879722,-5.221993,41.058007
-6.503807,-4.936658,40.741019
-6.882712,-5.224263,40.551218
-6.884203,-5.225394,40.297898
-6.508427,-4.940165,39.982709
