X,Y,Z
-28.946822,-16.712455,39.881126
-29.964258,-17.299873,39.733850
-29.451944,-17.004088,39.384797
-29.960864,-17.297913,39.168743
-29.448715,-17.002224,38.821185
-29.957471,-17.295954,38.603890
-29.955775,-17.294975,38.321559
-29.954079,-17.293995,38.039290
-30.464949,-17.588946,37.819730
-29.950688,-17.292038,37.474941
-29.948993,-17.291059,37.192861
-30.974391,-17.883073,37.032294
-30.457839,-17.584842,36.688795
-30.970671,-17.880925,36.465703
-30.454287,-17.582791,36.123704
-30.966953,-17.878779,35.899364
-30.450735,-17.580740,35.558862
-30.963238,-17.876634,35.333274
-30.961380,-17.875561,35.050322
-30.445412,-17.577667,34.712063
-31.474163,-18.171617,34.539532
-31.991124,-18.470084,34.310554
-30.953956,-17.871275,33.919135
-31.987081,-18.467750,33.742452
-31.466412,-18.167141,33.406088
-31.983039,-18.465416,33.174599
-31.462539,-18.164905,32.839737
-31.979001,-18.463085,32.606991
-31.458668,-18.162671,32.273629
-31.974964,-18.460754,32.039629
-31.972948,-18.459590,31.756039
-31.970932,-18.458426,31.472511
-32.489392,-18.757759,31.236147
-31.966901,-18.456099,30.905635
-31.964887,-18.454936,30.622289
-33.005836,-19.055928,30.429266
-31.960861,-18.452611,30.055776
-32.478908,-18.751706,29.816267
-32.476814,-18.750497,29.532473
-32.474720,-18.749288,29.248738
-32.994943,-19.049639,29.006833
-32.992767,-19.048383,28.722527
-32.990592,-19.047127,28.438283
-32.988418,-19.045872,28.154096
-32.986245,-19.044617,27.869969
-32.984071,-19.043363,27.585902
-32.981900,-19.042109,27.301893
-32.979730,-19.040856,27.017944
-32.977560,-19.039603,26.734053
-32.975390,-19.038350,26.450222
-33.497224,-19.339631,26.201477
-32.971056,-19.035848,25.882735
-33.492724,-19.337033,25.632726
-33.490474,-19.335734,25.348438
-32.964559,-19.032097,25.031938
-32.962394,-19.030847,24.748456
-32.960232,-19.029599,24.465032
-33.481488,-19.330546,24.211867
-32.955909,-19.027103,23.898353
-33.477002,-19.327956,23.643930
-34.000457,-19.630173,23.388299
-33.472518,-19.325367,23.076220
-32.947272,-19.022116,22.765682
-33.993487,-19.626149,22.534923
-33.465800,-19.321489,22.225085
-33.463563,-19.320197,21.941485
-33.986525,-19.622129,21.682060
-33.984208,-19.620791,21.397885
-33.456856,-19.316325,21.091027
-33.979573,-19.618116,20.829709
-33.452388,-19.313745,20.524335
-33.974943,-19.615443,20.261755
-33.447926,-19.311169,19.957863
-33.445695,-19.309881,19.674713
-33.968006,-19.611438,19.410242
-33.441237,-19.307307,19.108576
-33.963385,-19.608770,18.842842
-33.961078,-19.607437,18.559225
-33.434557,-19.303450,18.259778
-33.956463,-19.604773,17.992159
-34.480737,-19.907463,17.723270
-33.951851,-19.602111,17.425308
-34.475963,-19.904706,17.155155
-33.947243,-19.599450,16.858680
-33.944941,-19.598121,16.575446
-33.942640,-19.596792,16.292264
-34.466427,-19.899201,16.019585
-33.938040,-19.594136,15.726065
-34.461665,-19.896451,15.452127
-33.410122,-19.289343,15.151699
-34.456907,-19.893705,14.884883
-33.928848,-19.588829,14.594311
-33.926552,-19.587504,14.311507
-33.924257,-19.586179,14.028755
-34.447399,-19.888215,13.751036
-33.919669,-19.583530,13.463410
-34.442651,-19.885474,13.184434
-33.915083,-19.580882,12.898276
-33.912792,-19.579560,12.615788
-33.910501,-19.578237,12.333349
-33.908210,-19.576914,12.050967
-33.905920,-19.575592,11.768637
-34.428422,-19.877259,11.485894
-33.901341,-19.572948,11.204130
-34.423684,-19.874523,10.920135
-33.896765,-19.570307,10.639834
-33.894479,-19.568987,10.357762
-33.892191,-19.567666,10.075743
-33.889905,-19.566346,9.793777
-33.887619,-19.565026,9.511861
-33.885334,-19.563707,9.229998
-33.883048,-19.562387,8.948185
-34.404752,-19.863593,8.659184
-33.878478,-19.559749,8.384717
-34.400024,-19.860863,8.094465
-33.873909,-19.557111,7.821452
-33.871625,-19.555792,7.539898
-33.869340,-19.554473,7.258394
-33.867057,-19.553155,6.976943
-33.864773,-19.551836,6.695542
-33.862490,-19.550518,6.414194
-34.909272,-20.154877,6.106180
-34.381116,-19.849947,5.837665
-35.432552,-20.456993,5.526189
-34.376390,-19.847218,5.273982
-36.491191,-21.068199,4.927162
-35.955457,-20.758893,4.659838
-36.485816,-21.065096,4.358352
-35.950247,-20.755884,4.092506
-36.480440,-21.061992,3.789759
-36.477753,-21.060440,3.505541
-36.475064,-21.058888,3.221376
-37.007514,-21.366298,2.915927
-36.469687,-21.055784,2.653208
-35.934607,-20.746855,2.391777
-36.464307,-21.052677,2.085257
-36.461617,-21.051124,1.801361
-36.458925,-21.049570,1.517518
-35.924170,-20.740829,1.259026
-35.921559,-20.739322,0.975974
-35.918948,-20.737814,0.692973
-36.448153,-21.043351,0.382693
-35.913721,-20.734796,0.127137
-21.999043,-12.701153,0.584520
-22.932731,-13.240218,0.003048
-19.471860,-14.779946,90.638595
-19.918670,-15.119093,90.257045
-19.471536,-14.779700,89.787287
-19.471425,-14.779616,89.503677
-19.026621,-14.441991,89.037029
-19.471202,-14.779447,88.936693
-19.026547,-14.441936,88.471602
-19.026509,-14.441906,88.189008
-19.026470,-14.441876,87.906495
-19.026429,-14.441846,87.624060
-19.026387,-14.441814,87.341703
-19.470506,-14.778918,87.237663
-19.026300,-14.441748,86.777224
-19.026255,-14.441714,86.495105
-19.026209,-14.441679,86.213064
-19.026162,-14.441643,85.931104
-19.026114,-14.441606,85.649219
-18.584434,-14.106353,85.194138
-19.026014,-14.441531,85.085689
-18.145060,-13.772850,84.461023
-18.584503,-14.106405,84.351258
-16.839642,-12.781984,83.396083
-17.708189,-13.441247,83.452375
-15.980173,-12.129612,82.510192
-18.145527,-13.773205,83.060817
-14.706114,-11.162548,81.471797
-15.129735,-11.484094,81.357830
-13.867394,-10.525925,80.605668
-14.287165,-10.844548,80.490427
-13.868960,-10.527113,80.059850
-13.869740,-10.527706,79.787052
-13.038634,-9.896862,79.204871
-13.454475,-10.212502,79.087243
-12.627454,-9.584760,78.509777
-12.628424,-9.585495,78.239189
-12.218386,-9.274260,77.818181
-12.630356,-9.586962,77.698226
-11.404213,-8.656269,76.982139
-11.812499,-8.966175,76.861016
-11.001260,-8.350411,76.299353
-11.407660,-8.658885,76.177103
-11.408805,-8.659754,75.908895
-11.409947,-8.660621,75.640760
-11.006083,-8.354072,75.229153
-11.412226,-8.662351,75.104689
-10.605404,-8.049940,74.552792
-10.606661,-8.050894,74.286168
-10.206751,-7.747346,73.879781
-10.609169,-8.052797,73.753127
-9.810110,-7.446278,73.210098
-10.210684,-7.750331,73.082366
-9.415462,-7.146725,72.543716
-10.213294,-7.752312,72.551094
-9.815569,-7.450422,72.149992
-9.816927,-7.451454,71.885133
-9.421139,-7.151034,71.486568
-9.422552,-7.152106,71.222448
-9.423963,-7.153177,70.958392
-9.425371,-7.154246,70.694401
-9.426777,-7.155313,70.430476
-9.428180,-7.156378,70.166616
-9.034537,-6.857587,69.773241
-9.035994,-6.858692,69.510113
-9.037448,-6.859796,69.247049
-9.038899,-6.860898,68.984052
-9.040349,-6.861998,68.721117
-9.041796,-6.863096,68.458247
-9.043240,-6.864193,68.195442
-9.439320,-7.164833,68.058080
-8.653272,-6.568191,67.545771
-8.654766,-6.569325,67.283755
-9.048992,-6.868559,67.144858
-9.050424,-6.869645,66.882372
-9.051853,-6.870730,66.619949
-9.447572,-7.171097,66.479380
-9.054704,-6.872894,66.095293
-9.056126,-6.873973,65.833059
-9.057545,-6.875051,65.570890
-9.058962,-6.876126,65.308781
-9.454382,-7.176266,65.165546
-9.061788,-6.878271,64.784755
-9.852716,-7.478619,64.758576
-9.458438,-7.179345,64.378004
-11.052368,-8.389204,64.586323
-10.253787,-7.783048,64.086443
-11.054589,-8.390890,64.056928
-10.655083,-8.087648,63.675708
-11.459136,-8.697958,63.644298
-11.057904,-8.393406,63.263312
-11.461220,-8.699540,63.114198
-11.462260,-8.700329,62.849244
-11.867185,-9.007684,62.698930
-11.464331,-8.701901,62.319525
-12.682089,-9.626229,62.396311
-11.870104,-9.009899,61.902812
-13.092875,-9.938033,61.976914
-12.684632,-9.628160,61.596906
-13.505246,-10.251039,61.555798
-13.095224,-9.939816,61.176048
-14.333598,-10.879793,61.245548
-13.919863,-10.565751,60.864954
-14.750913,-11.196553,60.820203
-13.921165,-10.566739,60.329147
-15.169853,-11.514545,60.393101
-14.336535,-10.882022,59.903082
-15.590427,-11.833778,59.964228
-14.753517,-11.198529,59.475260
-16.012647,-12.154260,59.533577
-16.012969,-12.154505,59.262960
-16.013290,-12.154749,58.992408
-15.592362,-11.835247,58.614302
-16.437029,-12.476384,58.558957
-16.014244,-12.155472,58.181142
-17.289280,-13.123278,58.230825
-16.862617,-12.799423,57.852203
-17.718184,-13.448833,57.792938
-17.289628,-13.123542,57.414618
-17.718279,-13.448906,57.247714
-17.718325,-13.448941,56.975200
-18.148742,-13.775645,56.806965
-18.148719,-13.775627,56.533939
-18.580913,-14.103681,56.364361
-18.148668,-13.775589,55.988083
-19.450886,-14.764026,56.022891
-19.450654,-14.763850,55.748186
-19.014475,-14.432772,55.371846
-19.014310,-14.432647,55.097920
-19.449954,-14.763319,54.924461
-19.449718,-14.763140,54.650018
-20.326893,-15.428952,54.575169
-19.886866,-15.094953,54.200219
-20.326142,-15.428381,54.023999
-20.767321,-15.763254,53.846973
-20.325386,-15.427808,53.473091
-20.325008,-15.427520,53.197735
-21.209378,-16.098794,53.115861
-20.765525,-15.761891,52.743058
-21.653669,-16.436029,52.658883
-21.207815,-16.097608,52.286443
-21.652483,-16.435129,52.104814
-21.206770,-16.096814,51.733824
-22.098425,-16.773618,51.644816
-21.650700,-16.433775,51.274201
-22.097092,-16.772606,51.089947
-22.096424,-16.772099,50.812610
-22.544696,-17.112355,50.626909
-22.543956,-17.111794,50.349039
-22.543215,-17.111231,50.071234
-22.542473,-17.110669,49.793495
-23.445370,-17.796005,49.694846
-22.991677,-17.451632,49.326860
-23.443596,-17.794658,49.137025
-22.990047,-17.450395,48.770506
-23.441821,-17.793310,48.579466
-22.988415,-17.449157,48.214412
-23.894620,-18.137004,48.108256
-23.439154,-17.791287,47.743616
-24.349272,-18.482104,47.635005
-24.348236,-18.481317,47.355242
-23.890771,-18.134082,46.991761
-24.346164,-18.479744,46.795911
-24.345127,-18.478957,46.516343
-24.344090,-18.478170,46.236840
-25.261813,-19.174759,46.120687
-24.800236,-18.824404,45.758816
-24.799124,-18.823560,45.478834
-25.258256,-19.172060,45.278712
-25.257070,-19.171160,44.998184
-25.255884,-19.170260,44.717721
-25.716903,-19.520192,44.515440
-25.253512,-19.168459,44.156987
-25.714382,-19.518278,43.953481
-26.177300,-19.869652,43.749025
-26.642281,-20.222592,43.543612
-26.174629,-19.867625,43.186093
-26.639458,-20.220449,42.979444
-26.171957,-19.865597,42.623420
-26.636636,-20.218307,42.415537
-26.635225,-20.217236,42.133680
-27.101902,-20.571463,41.924202
-26.632403,-20.215094,41.570158
-26.630993,-20.214024,41.288493
-27.097443,-20.568079,41.077158
-27.565978,-20.923716,40.864830
-26.626761,-20.210812,40.443882
-27.562855,-20.921345,40.299212
-27.091500,-20.563568,39.948662
-27.559732,-20.918975,39.733850
-27.558171,-20.917790,39.451265
-27.556610,-20.916606,39.168743
-27.555050,-20.915421,38.886285
-27.553489,-20.914237,38.603890
-28.023515,-21.271006,38.385575
-28.495652,-21.629377,38.166232
-28.020244,-21.268523,37.819730
-28.492227,-21.626778,37.599137
-28.490516,-21.625479,37.315683
-28.488805,-21.624180,37.032294
-28.487094,-21.622882,36.748967
-28.485384,-21.621583,36.465703
-28.483673,-21.620285,36.182502
-29.435121,-22.342473,36.016356
-28.955612,-21.978506,35.673967
-29.431394,-22.339644,35.447505
-28.952042,-21.975796,35.106624
-29.427670,-22.336817,34.878903
-28.948473,-21.973087,34.539532
-29.423949,-22.333993,34.310554
-29.422089,-22.332581,34.026471
-29.420230,-22.331170,33.742452
-29.897699,-22.693588,33.511128
-29.416513,-22.328348,33.174599
-29.414655,-22.326938,32.890764
-30.373305,-23.054593,32.708326
-29.889961,-22.687715,32.373145
-30.369282,-23.051539,32.138191
-29.886096,-22.684781,31.804524
-30.365263,-23.048489,31.568304
-30.363254,-23.046964,31.283453
-30.361247,-23.045441,30.998663
-29.878374,-22.678920,30.668014
-30.357234,-23.042395,30.429266
-30.355228,-23.040872,30.144658
-30.836182,-23.405936,29.904144
-30.351220,-23.037830,29.575625
-30.832019,-23.402776,29.333842
-30.347216,-23.034790,29.006833
-30.827861,-23.399620,28.763783
-30.343213,-23.031752,28.438283
-31.308534,-23.764471,28.234001
-30.821628,-23.394889,27.909144
-31.304227,-23.761201,27.663030
-30.817480,-23.391740,27.339684
-31.299923,-23.757935,27.092299
-30.331227,-23.022654,26.734053
-31.295623,-23.754670,26.521806
-30.809189,-23.385448,26.201477
-31.291326,-23.751409,25.951551
-31.289180,-23.749780,25.666512
-31.287033,-23.748151,25.381531
-31.284889,-23.746523,25.096609
-31.282745,-23.744896,24.811745
-31.280602,-23.743269,24.526940
-31.764548,-24.110604,24.272640
-31.276320,-23.740019,23.957503
-31.760112,-24.107237,23.701931
-31.757896,-24.105555,23.416664
-31.755680,-24.103873,23.131455
-31.267765,-23.733526,22.819325
-31.265629,-23.731904,22.534923
-31.749040,-24.098833,22.276171
-32.234654,-24.467434,22.016189
-31.744619,-24.095477,21.706271
-32.230079,-24.463962,21.445011
-31.254963,-23.723808,21.113770
-32.225509,-24.460493,20.874060
-31.250702,-23.720574,20.545704
-31.733583,-24.087100,20.282509
-31.731379,-24.085428,19.997925
-31.729175,-24.083755,19.713398
-32.214102,-24.451834,19.447682
-32.211824,-24.450105,19.162575
-31.722571,-24.078742,18.860154
-31.720372,-24.077073,18.575850
-31.718174,-24.075404,18.291602
-32.202722,-24.443196,18.022702
-32.689480,-24.812666,17.752524
-31.711583,-24.070402,17.439186
-32.195906,-24.438023,17.168383
-32.193635,-24.436299,16.883719
-32.191366,-24.434577,16.599112
-31.702809,-24.063742,16.303395
-32.186831,-24.431134,16.030057
-32.184565,-24.429414,15.745612
-32.670716,-24.798423,15.470336
-32.180034,-24.425975,15.176886
-32.177771,-24.424257,14.892604
-32.175508,-24.422540,14.608375
-32.661358,-24.791320,14.330557
-32.170984,-24.419106,14.040081
-32.656684,-24.787772,13.760989
-32.166466,-24.415676,13.472003
-32.652013,-24.784227,13.191642
-31.676567,-24.043823,12.901213
-32.159691,-24.410534,12.620282
-32.157435,-24.408822,12.336484
-32.642683,-24.777145,12.053586
-32.152924,-24.405397,11.769043
-32.150669,-24.403686,11.485401
-32.148415,-24.401975,11.201813
-32.146162,-24.400265,10.918275
-32.143909,-24.398555,10.634793
-32.628710,-24.766539,10.348098
-32.139407,-24.395137,10.067985
-32.137155,-24.393429,9.784658
-32.134904,-24.391720,9.501388
-32.132654,-24.390012,9.218165
-32.130404,-24.388304,8.934999
-32.128156,-24.386598,8.651880
-32.125906,-24.384890,8.368818
-32.610112,-24.752422,8.077076
-32.121409,-24.381477,7.802846
-32.605466,-24.748896,7.509845
-32.116914,-24.378065,7.237083
-32.114667,-24.376359,6.954280
-32.112419,-24.374653,6.671528
-32.110172,-24.372947,6.388827
-33.082140,-25.110711,6.079098
-32.105678,-24.369536,5.823586
-33.077347,-25.107073,5.511235
-33.074950,-25.105254,5.227386
-33.072554,-25.103435,4.943585
-33.070159,-25.101617,4.659838
-33.067762,-25.099798,4.376146
-33.555486,-25.470000,4.074028
-33.062968,-25.096159,3.808917
-33.060572,-25.094340,3.525384
-33.058174,-25.092520,3.241901
-33.055777,-25.090700,2.958474
-33.053379,-25.088880,2.675098
-33.050982,-25.087060,2.391777
-33.048583,-25.085240,2.108508
-33.046182,-25.083418,1.825293
-32.556696,-24.711877,1.566601
-33.041382,-25.079774,1.259026
-33.528273,-25.449344,0.949996
-33.036579,-25.076129,0.692973
-33.034175,-25.074304,0.410027
-32.545058,-24.703043,0.154988
-21.526822,-16.339747,0.510699
-17.867011,-17.496670,90.826073
-17.465804,-17.103779,90.354746
-17.866680,-17.496346,90.257045
-17.066591,-16.712841,89.602775
-17.465510,-17.103491,89.503677
-17.465410,-17.103394,89.220145
-17.465310,-17.103295,88.936693
-17.465208,-17.103195,88.653322
-17.465105,-17.103095,88.370033
-17.066393,-16.712647,87.906495
-17.066357,-16.712611,87.624060
-17.066319,-16.712574,87.341703
-17.066281,-16.712537,87.059425
-17.464578,-17.102578,86.954771
-17.066201,-16.712459,86.495105
-17.464361,-17.102366,86.389220
-17.066117,-16.712377,85.931104
-17.066074,-16.712334,85.649219
-16.669895,-16.324367,85.194138
-17.065985,-16.712247,85.085689
-16.275785,-15.938426,84.461023
-16.669957,-16.324428,84.351258
-15.104849,-14.791761,83.396083
-15.883919,-15.554683,83.452375
-13.950840,-13.661672,82.346330
-14.334324,-14.037208,82.233671
-13.191114,-12.917693,81.471797
-14.719788,-14.414681,81.843454
-12.814681,-12.549062,80.764021
-13.192866,-12.919409,80.648835
-12.440201,-12.182345,80.059850
-12.440902,-12.183031,79.787052
-11.695414,-11.452996,79.204871
-12.068416,-11.818267,79.087243
-10.957815,-10.730686,78.358020
-11.697854,-11.455384,78.390979
-10.592659,-10.373098,77.668351
-11.329197,-11.094369,77.698226
-10.229369,-10.017338,76.982139
-10.962431,-10.735205,77.008956
-10.231432,-10.019359,76.445379
-10.232461,-10.020366,76.177103
-9.870095,-9.665511,75.764114
-9.871175,-9.666569,75.496600
-9.510591,-9.313459,75.086241
-9.511723,-9.314567,74.819482
-9.512852,-9.315673,74.552792
-9.513980,-9.316778,74.286168
-9.155268,-8.965501,73.879781
-9.516229,-9.318980,73.753127
-9.157622,-8.967806,73.348105
-9.158796,-8.968955,73.082366
-8.445496,-8.270441,72.543716
-9.161137,-8.971248,72.551094
-8.448047,-8.272938,72.015011
-8.805603,-8.623084,71.885133
-8.450588,-8.275428,71.486568
-8.808035,-8.625465,71.355610
-8.098564,-7.930700,70.826401
-8.454384,-8.279145,70.694401
-8.101193,-7.933275,70.299691
-8.456904,-8.281612,70.166616
-8.103814,-7.935841,69.773241
-8.459415,-8.284072,69.639093
-8.106425,-7.938397,69.247049
-8.461918,-8.286522,69.111830
-7.756442,-7.595669,68.594480
-8.464411,-8.288964,68.584825
-8.111620,-7.943485,68.195442
-8.112913,-7.944751,67.932700
-7.761826,-7.600941,67.545771
-8.115492,-7.947277,67.407408
-7.764504,-7.603564,67.021800
-8.118063,-7.949795,66.882372
-8.119345,-7.951050,66.619949
-8.120625,-7.952304,66.357589
-8.121902,-7.953555,66.095293
-8.123178,-7.954804,65.833059
-8.124451,-7.956050,65.570890
-8.125722,-7.957295,65.308781
-8.480406,-8.304627,65.165546
-8.481621,-8.305817,64.902970
-8.837705,-8.654520,64.758576
-8.838864,-8.655655,64.495527
-9.554269,-9.356231,64.467891
-8.841176,-8.657919,63.969619
-9.198559,-9.007895,63.822984
-9.199657,-9.008970,63.559587
-10.278634,-10.065582,63.644298
-9.559499,-9.361353,63.147902
-10.642892,-10.422290,63.229993
-10.281436,-10.068326,62.849244
-10.644647,-10.424008,62.698930
-10.283294,-10.070146,62.319525
-11.375600,-11.139811,62.396311
-11.011000,-10.782768,62.016052
-12.112662,-11.861595,62.091008
-11.377882,-11.142045,61.596906
-11.745474,-11.502018,61.442939
-11.746175,-11.502704,61.176048
-12.115245,-11.864125,61.020845
-12.115887,-11.864753,60.753465
-13.231298,-12.957044,60.820203
-12.487029,-12.228202,60.329147
-13.232237,-12.957963,60.282033
-12.859608,-12.593058,59.903082
-13.984326,-13.694464,59.964228
-13.608305,-13.326237,59.584449
-13.985025,-13.695148,59.424064
-13.985372,-13.695488,59.154079
-14.363626,-14.065902,58.992408
-13.986061,-13.696163,58.614302
-14.364198,-14.066462,58.451499
-14.743938,-14.438331,58.287967
-15.125292,-14.811781,58.123699
-15.125457,-14.811942,57.852203
-15.892885,-15.563463,57.792938
-15.892928,-15.563505,57.520294
-16.279127,-15.941699,57.353212
-15.893012,-15.563587,56.975200
-16.279088,-15.941661,56.806965
-16.279067,-15.941640,56.533939
-16.666737,-16.321275,56.364361
-16.279022,-15.941596,55.988083
-17.055928,-16.702399,55.919892
-17.055782,-16.702256,55.645836
-17.055635,-16.702111,55.371846
-17.055486,-16.701966,55.097920
-17.446251,-17.084631,54.924461
-17.446040,-17.084424,54.650018
-17.838428,-17.468679,54.475184
