X,Y,Z
-13.917898,-10.564259,66.669146
-14.333006,-10.879343,66.514234
-14.333598,-10.879793,66.245548
-14.750387,-11.196153,66.089386
-15.168933,-11.513847,65.932525
-15.169394,-11.514197,65.662780
-15.589643,-11.833183,65.504653
-15.590036,-11.833481,65.234408
-16.011998,-12.153768,65.075006
-16.012323,-12.154015,64.804258
-16.436009,-12.475610,64.643569
-16.436266,-12.475805,64.372319
-16.861686,-12.798716,64.210335
-16.861875,-12.798860,63.938578
-17.289041,-13.123096,63.775290
-17.289161,-13.123187,63.503024
-17.718083,-13.448757,63.338422
-17.718134,-13.448796,63.065647
-18.148824,-13.775707,62.899721
-18.148805,-13.775693,62.626434
-18.581274,-14.103955,62.459176
-18.581186,-14.103888,62.185373
-19.015444,-14.433508,62.016772
-19.015286,-14.433387,61.742454
-19.451346,-14.764375,61.572500
-19.451116,-14.764201,61.297663
-19.888989,-15.096564,61.126347
-19.888689,-15.096336,60.850989
-20.328386,-15.430085,60.678300
-20.328014,-15.429802,60.402418
-20.769547,-15.764944,60.228347
-20.769103,-15.764608,59.951940
-21.212484,-16.101152,59.776477
-21.211969,-16.100761,59.499542
-21.211452,-16.100368,59.222674
-21.656621,-16.438270,59.045212
-21.656032,-16.437823,58.767813
-22.103071,-16.777144,58.588935
-22.102410,-16.776642,58.311005
-22.101747,-16.776139,58.033142
-22.550597,-17.116835,57.852237
-22.549861,-17.116276,57.573839
-23.000606,-17.458410,57.391496
-22.999797,-17.457796,57.112562
-22.998987,-17.457181,56.833694
-23.451565,-17.800707,56.649296
-23.450682,-17.800036,56.369890
-23.449798,-17.799365,56.090550
-23.904220,-18.144291,55.904081
-23.903262,-18.143563,55.624201
-24.359616,-18.489955,55.436257
-24.358583,-18.489171,55.155833
-24.357549,-18.488386,54.875477
-24.356516,-18.487602,54.595186
-24.814664,-18.835355,54.404531
-24.813555,-18.834514,54.123695
-25.273659,-19.183751,53.931537
-24.811338,-18.832830,53.562224
-25.271290,-19.181953,53.368838
-25.270106,-19.181055,53.087588
-25.732026,-19.531671,52.892682
-25.730766,-19.530715,52.610883
-25.729506,-19.529758,52.329150
-25.728246,-19.528802,52.047483
-26.191994,-19.880806,51.849810
-26.190658,-19.879791,51.567592
-26.656398,-20.233308,51.368372
-26.187986,-19.877763,51.003353
-26.653574,-20.231164,50.802892
-26.652162,-20.230092,50.520252
-26.650750,-20.229020,50.237678
-27.118264,-20.583883,50.035031
-27.116776,-20.582753,49.751901
-27.115288,-20.581624,49.468836
-27.113800,-20.580494,49.185838
-27.583177,-20.936771,48.980363
-27.581612,-20.935583,48.696806
-27.580048,-20.934396,48.413315
-27.578484,-20.933209,48.129889
-28.049736,-21.290908,47.921567
-28.048094,-21.289662,47.637580
-28.046454,-21.288417,47.353660
-28.044813,-21.287172,47.069804
-28.517951,-21.646303,46.858612
-28.516233,-21.644999,46.574193
-28.514516,-21.643696,46.289840
-28.989631,-22.004328,46.076388
-28.987835,-22.002964,45.791469
-28.986041,-22.001603,45.506616
-28.984247,-22.000241,45.221828
-29.461273,-22.362323,45.005465
-29.459401,-22.360902,44.720108
-29.457530,-22.359482,44.434818
-29.455658,-22.358062,44.149593
-29.453789,-22.356642,43.864431
-29.932659,-22.720124,43.644500
-29.930711,-22.718646,43.358769
-29.928763,-22.717168,43.073103
-29.926817,-22.715690,42.787501
-29.924871,-22.714213,42.501964
-30.405596,-23.079104,42.278438
-30.403571,-23.077567,41.992328
-30.401548,-23.076031,41.706283
-30.399526,-23.074496,41.420303
-30.397505,-23.072962,41.134386
-30.880098,-23.439270,40.907238
-30.877998,-23.437676,40.620747
-30.875899,-23.436083,40.334319
-30.873801,-23.434490,40.047955
-30.871703,-23.432898,39.761655
-30.869607,-23.431307,39.475418
-31.354001,-23.798982,39.243981
-31.351826,-23.797331,38.957168
-31.349652,-23.795681,38.670418
-31.347480,-23.794033,38.383731
-31.345309,-23.792384,38.097108
-31.831594,-24.161495,37.861993
-31.829344,-24.159787,37.574789
-31.827095,-24.158080,37.287650
-31.824847,-24.156374,37.000572
-31.822599,-24.154667,36.713556
-31.820354,-24.152963,36.426604
-31.818109,-24.151259,36.139714
-32.306140,-24.521695,35.899605
-32.303818,-24.519932,35.612132
-32.301496,-24.518170,35.324724
-32.299175,-24.516408,35.037376
-32.296854,-24.514647,34.750090
-32.294536,-24.512887,34.462865
-32.292218,-24.511128,34.175702
-32.782007,-24.882898,33.930564
-32.779612,-24.881080,33.642818
-32.285273,-24.505856,33.314583
-32.774824,-24.877446,33.067508
-32.772432,-24.875630,32.779945
-32.770041,-24.873815,32.492443
-32.767652,-24.872002,32.205002
-32.765263,-24.870188,31.917621
-33.256742,-25.243241,31.666769
-33.254276,-25.241369,31.378801
-33.251811,-25.239498,31.090894
-33.249348,-25.237628,30.803049
-33.246886,-25.235760,30.515262
-33.244424,-25.233891,30.227536
-33.241964,-25.232024,29.939869
-33.239506,-25.230158,29.652263
-33.237048,-25.228293,29.364716
-33.234593,-25.226429,29.077230
-33.232139,-25.224566,28.789800
-33.229685,-25.222704,28.502431
-33.227234,-25.220844,28.215121
-33.224784,-25.218983,27.927870
-33.717490,-25.592968,27.667374
-33.714963,-25.591050,27.379534
-33.712437,-25.589132,27.091751
-33.709911,-25.587215,26.804029
-33.707387,-25.585299,26.516363
-33.704865,-25.583385,26.228755
-33.702344,-25.581471,25.941207
-33.699824,-25.579559,25.653716
-33.697305,-25.577646,25.366283
